duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,rerror_rate,dst_host_count,pred_label,severity,confidence,reasons
0,tcp,imap4,RSTO,0,44,2,8,0.0,1.0,226,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,253,11,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,REJ,0,0,264,20,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,S1,2,834163,1,1,1.0,0.0,255,ATTACK,HIGH,0.9,High serror_rate; High dst_host_count; Short burst with high bytes
0,tcp,private,REJ,0,0,197,5,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,netbios_ns,REJ,0,0,103,2,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,237,4228,16,16,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,45,44,511,511,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,private,REJ,0,0,230,9,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,95,1,0.02,0.98,104,ATTACK,LOW,0.7,High rerror_rate
0,tcp,pop_3,REJ,0,0,3,20,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,http,S0,0,0,16,16,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,udp,domain_u,SF,44,71,188,187,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,http,SF,54540,8314,4,9,0.0,0.0,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,udp,private,SF,1,1,94,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
2,tcp,telnet,SF,24,715,4,7,0.0,0.75,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,other,REJ,0,0,458,1,0.16,0.84,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
7587,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,44,129,87,167,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,mtp,S0,0,0,236,2,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,private,REJ,0,0,108,2,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
7,tcp,pop_3,SF,30,93,2,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,197,1485,16,17,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
6,tcp,pop_3,SF,30,93,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,350,5934,5,5,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,46,46,127,200,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,udp,private,SF,52,52,511,511,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,name,REJ,0,0,195,5,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,239,60632,5,5,0.0,0.0,87,ATTACK,LOW,0.7,Short burst with high bytes
0,tcp,http,SF,207,386,12,14,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,123,17,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,339,396,11,11,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,55,52,511,511,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,private,REJ,0,0,341,1,0.14,0.83,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,341,2315,29,32,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,49,0,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,42,42,8,12,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,246,9,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,54540,8314,5,37,0.0,0.0,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,udp,private,SF,105,0,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,285,1892,7,7,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,141,19,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,telnet,SF,123,174,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
4,tcp,pop_3,SF,32,93,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,216,3,0.0,1.0,188,ATTACK,MEDIUM,0.8,High count; High rerror_rate
0,tcp,http,SF,78202,1203,4,15,0.0,0.0,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,tcp,http,SF,271,5182,15,16,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
8213,tcp,telnet,SF,0,15,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,103,4,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,telnet,S3,0,44,1,1,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,udp,domain_u,SF,46,74,160,160,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,private,REJ,0,0,282,2,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
7971,tcp,telnet,SF,0,44,1,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,270,5,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,other,REJ,0,0,432,1,0.04,0.96,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,205,2120,7,14,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,icmp,ecr_i,SF,1032,0,34,34,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,221,1674,12,37,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,56,57,510,510,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,private,S0,0,0,136,4,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,http,SF,315,773,32,32,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,pop_3,SF,30,217,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,REJ,0,0,256,19,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,pop_2,REJ,0,0,254,5,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,220,770,14,24,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,105,0,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
7646,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,137,8,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,http,SF,245,2454,9,15,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,telnet,S0,0,0,120,120,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,udp,private,SF,54,54,511,511,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,other,REJ,0,0,511,1,0.08,0.92,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,268,1014,4,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,54540,8314,5,5,0.0,0.0,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,tcp,Z39_50,REJ,0,0,250,9,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
1,tcp,smtp,SF,2599,293,2,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http_443,S0,0,0,118,2,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,private,REJ,0,0,103,9,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,236,3222,3,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
1,tcp,pop_3,RSTO,0,36,2,9,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,other,RSTR,0,0,1,1,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,224,2,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,other,SF,23,0,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,finger,RSTO,0,0,196,9,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
1,tcp,smtp,SF,2599,293,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,28,0,80,80,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,pop_3,S0,0,0,1,3,1.0,0.0,45,ATTACK,LOW,0.7,High serror_rate
0,tcp,http,SF,334,55417,1,1,0.0,0.0,90,ATTACK,LOW,0.7,Short burst with high bytes
0,tcp,http,SF,239,2049,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,S0,0,0,477,1,0.05,0.95,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
4,tcp,pop_3,SF,28,93,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,222,1680,4,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,icmp,ecr_i,SF,1032,0,156,156,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,udp,private,SF,105,147,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,Z39_50,S0,0,0,167,12,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,telnet,SF,119,188,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
804,tcp,http,RSTR,21184,0,50,50,0.02,0.98,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,210,3,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,1,0,32,11,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,43,43,49,49,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,REJ,0,0,509,1,0.01,0.96,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,SH,0,0,1,1,1.0,0.0,192,ATTACK,LOW,0.7,High serror_rate
0,tcp,sunrpc,REJ,0,0,4,1,0.0,0.75,148,ATTACK,LOW,0.7,High rerror_rate
7590,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,imap4,S0,0,0,181,4,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,private,REJ,0,0,102,19,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,other,REJ,0,0,508,1,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,483,6839,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,53,53,286,286,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,private,REJ,0,0,254,12,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,other,REJ,0,0,2,1,0.0,0.5,255,ATTACK,LOW,0.7,High dst_host_count
7,tcp,pop_3,SF,30,93,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,54540,8314,3,13,0.0,0.0,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,tcp,http,SF,315,11915,16,16,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
3,tcp,private,RSTR,0,0,143,2,0.0,1.0,150,ATTACK,MEDIUM,0.8,High count; High rerror_rate
0,udp,private,SF,54,53,511,511,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
7290,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,341,342,2,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
2,tcp,telnet,SF,24,109,3,6,0.0,0.67,45,ATTACK,LOW,0.7,High rerror_rate
0,tcp,http,SF,207,638,14,14,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,299,19,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,udp,private,SF,1,1,105,1,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
8027,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,320,270,9,11,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,RSTR,54540,8314,6,6,0.0,0.17,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,udp,domain_u,SF,44,126,106,177,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,sunrpc,RSTO,0,0,234,4,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,pop_3,S0,0,0,1,3,1.0,0.0,63,ATTACK,LOW,0.7,High serror_rate
0,tcp,discard,RSTO,0,0,202,1,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,other,SF,1,1,29,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,43,83,172,172,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,courier,S0,0,0,53,5,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,udp,domain_u,SF,44,112,3,5,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,150,20,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
7566,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,imap4,REJ,0,0,217,17,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,54540,8314,5,10,0.0,0.0,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,icmp,ecr_i,SF,1032,0,442,442,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,telnet,SF,123,174,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,101,18,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,105,147,1,1,0.0,0.0,237,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,0,1452,4,10,0.25,0.0,253,ATTACK,LOW,0.7,High dst_host_count
1,tcp,telnet,SF,6,54,4,5,0.0,0.5,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,47,0,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,icmp,ecr_i,SF,1032,0,174,174,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,icmp,ecr_i,SF,1008,0,206,206,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
2057,tcp,http,RSTR,72564,0,11,11,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,252,11,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,name,REJ,0,0,213,18,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,other,SF,1,1,85,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,41,2,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,private,RSTR,0,0,1,1,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
1,tcp,smtp,SF,2599,293,3,2,0.0,0.33,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,S0,0,0,11,11,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,private,REJ,0,0,113,2,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,236,15399,2,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,44,134,83,163,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,247,12932,9,10,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,ftp,RSTO,0,0,111,6,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,261,4577,14,14,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,351,699,36,36,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
4,tcp,pop_3,SF,32,93,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,246,11,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,1,1,57,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,245,453,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,205,255,12,16,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,260,18,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
841,tcp,http,RSTR,60884,0,73,73,0.03,0.97,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,udp,private,SF,54,51,509,509,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,private,REJ,0,0,165,5,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,193,1478,1,1,0.0,0.0,223,ATTACK,LOW,0.7,High dst_host_count
0,tcp,ftp_data,SF,687,0,1,1,0.0,0.0,212,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,344,7177,5,5,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,login,S0,0,0,38,4,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,icmp,ecr_i,SF,1008,0,283,283,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,pop_3,RSTO,0,36,3,4,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,private,S0,0,0,144,18,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,http,SF,237,807,18,18,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,42,42,3,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,icmp,ecr_i,SF,508,0,511,511,0.0,0.0,177,ATTACK,LOW,0.7,High count
0,udp,private,SF,1,0,143,9,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,http,SF,257,5320,15,15,0.07,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,239,3222,6,6,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,327,10931,19,20,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,icmp,ecr_i,SF,1008,0,146,146,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,icmp,ecr_i,SF,1008,0,35,35,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,334,276,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
902,tcp,http,RSTR,56504,0,61,61,0.02,0.97,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,uucp_path,REJ,0,0,291,9,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,245,2090,11,11,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,telnet,SF,121,174,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,ftp,SF,26,157,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,222,19,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,46,0,6,6,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,icmp,ecr_i,SF,520,0,511,511,0.0,0.0,200,ATTACK,LOW,0.7,High count
0,tcp,other,REJ,0,0,2,1,0.0,0.5,255,ATTACK,LOW,0.7,High dst_host_count
2066,tcp,http,RSTR,56504,0,8,8,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,udp,private,SF,1,0,72,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,44,115,1,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,237,4,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,private,REJ,0,0,13,1,0.0,1.0,16,ATTACK,LOW,0.7,High rerror_rate
1,tcp,smtp,SF,2599,293,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,253,6,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,http,SF,209,1253,12,14,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,S0,0,0,129,129,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,private,REJ,0,0,208,11,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,telnet,S0,0,0,42,42,1.0,0.0,115,ATTACK,LOW,0.7,High serror_rate
0,icmp,ecr_i,SF,520,0,98,98,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,258,17,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,108,13,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,S0,0,0,220,6,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,private,SH,0,0,1,1,1.0,0.0,168,ATTACK,LOW,0.7,High serror_rate
0,tcp,http,SF,54540,8314,4,4,0.0,0.0,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,tcp,http,SF,54540,8314,4,4,0.0,0.25,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,tcp,http,SF,241,775,7,7,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,273,7,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,259,2169,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,gopher,REJ,0,0,243,6,0.02,0.98,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,telnet,S3,0,44,1,1,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,telnet,SF,122,174,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,44,44,64,144,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,132,5,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,REJ,0,0,3,1,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
7400,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,208,7,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,telnet,SF,120,174,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,211,73588,3,3,0.0,0.0,48,ATTACK,LOW,0.7,Short burst with high bytes
898,tcp,http,RSTR,56504,0,22,22,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,private,S0,0,0,148,2,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,telnet,SF,124,174,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,exec,RSTO,0,0,115,2,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,361,1135,10,13,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,248,20,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,56,56,511,511,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
4,tcp,pop_3,SF,28,93,1,1,0.0,0.0,211,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,S0,0,0,115,115,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,other,REJ,0,0,493,1,0.09,0.91,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,1,0,51,6,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,230,19,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,link,REJ,0,0,249,17,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
